date,lhd_2010_code,lhd_2010_name,lga_code19,lga_name19,postcode,test_count,case_count
5/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2560,1851,22
5/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2564,251,6
5/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2565,606,2
5/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2566,675,8
6/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2558,263,3
6/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2560,1596,16
6/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2564,182,3
6/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2566,625,1
7/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2167,136,2
7/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2558,156,2
7/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2559,40,1
7/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2560,1118,13
7/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2564,159,1
7/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2565,372,3
7/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2566,473,3
8/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2167,159,1
8/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2559,45,1
8/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2560,1134,19
8/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2564,153,2
8/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2565,399,1
8/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2566,474,6
9/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2167,123,3
9/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2558,141,1
9/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2560,997,19
9/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2566,384,10
10/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2558,57,1
10/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2560,810,12
10/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2565,294,1
10/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2566,253,6
11/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2558,183,1
11/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2559,35,1
11/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2560,1341,13
11/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2564,183,1
11/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2565,404,6
11/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2566,479,4
12/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2558,171,7
12/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2559,29,1
12/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2560,1251,12
12/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2564,165,1
12/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2565,413,1
12/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2566,427,3
13/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2559,40,3
13/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2560,1069,9
13/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2564,139,2
14/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2560,959,9
14/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2564,126,1
14/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2565,268,4
14/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2566,342,2
15/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2560,1041,6
15/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2564,132,2
15/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2565,380,1
15/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2566,383,2
16/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2167,109,1
16/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2559,22,2
16/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2560,782,7
16/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2565,296,1
16/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2566,276,1
17/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2559,32,1
17/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2560,1287,5
17/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2565,389,2
17/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2566,428,1
18/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2558,169,1
18/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2560,1288,3
18/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2564,187,3
18/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2566,394,1
19/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2560,978,2
19/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2564,131,4
19/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2566,375,1
20/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2560,879,6
20/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2564,142,1
21/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2558,101,1
21/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2560,987,9
21/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2564,111,3
21/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2565,262,2
21/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2566,282,2
22/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2558,104,3
22/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2560,876,10
22/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2566,318,5
23/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2558,99,1
23/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2560,773,13
23/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2566,249,2
24/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2559,44,1
24/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2560,1103,7
24/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2565,349,1
24/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2566,377,2
25/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2559,41,1
25/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2560,1503,6
25/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2565,422,1
25/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2566,455,8
26/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2559,40,3
26/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2560,1164,6
26/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2566,327,1
27/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2558,157,1
27/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2560,1112,11
27/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2566,386,2
28/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2560,1508,9
28/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2565,332,2
28/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2566,348,1
29/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2560,1405,5
29/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2564,157,1
29/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2566,358,1
30/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2560,1211,5
31/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2560,1523,4
31/10/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2565,347,1
1/11/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2560,1762,1
2/11/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2560,1326,5
3/11/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2559,27,1
3/11/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2560,1187,6
3/11/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2564,166,4
3/11/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2565,385,2
3/11/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2566,346,5
4/11/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2560,1021,2
4/11/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2564,132,1
4/11/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2565,258,1
4/11/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2566,334,1
5/11/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2560,953,10
5/11/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2564,161,1
5/11/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2566,321,2
6/11/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2560,680,7
6/11/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2566,307,1
7/11/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2560,1056,3
7/11/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2564,137,1
7/11/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2565,355,1
8/11/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2560,1309,1
8/11/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2564,189,1
8/11/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2566,491,2
9/11/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2560,1012,4
9/11/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2566,314,3
11/11/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2564,101,1
11/11/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2565,226,1
11/11/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2566,287,1
12/11/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2560,731,1
14/11/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2560,818,1
15/11/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2560,1075,3
16/11/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2167,104,1
16/11/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2560,1019,2
17/11/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2560,919,11
18/11/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2560,771,1
19/11/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2167,81,1
19/11/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2560,787,1
20/11/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2564,91,1
20/11/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2566,222,1
21/11/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2167,104,3
21/11/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2560,791,1
21/11/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2565,309,1
22/11/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2560,997,3
22/11/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2565,402,2
23/11/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2560,963,2
23/11/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2564,125,1
23/11/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2566,277,1
24/11/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2560,772,4
24/11/2021,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2565,411,3
3/5/2021,X710,South Western Sydney,12850,Fairfield (C),2163,12,1
6/6/2021,X710,South Western Sydney,12850,Fairfield (C),2176,25,1
26/6/2021,X710,South Western Sydney,12850,Fairfield (C),2165,132,1
26/6/2021,X710,South Western Sydney,12850,Fairfield (C),2176,235,1
27/6/2021,X710,South Western Sydney,12850,Fairfield (C),2176,176,1
30/6/2021,X710,South Western Sydney,12850,Fairfield (C),2176,399,1
1/7/2021,X710,South Western Sydney,12850,Fairfield (C),2166,215,1
1/7/2021,X710,South Western Sydney,12850,Fairfield (C),2176,526,2
2/7/2021,X710,South Western Sydney,12850,Fairfield (C),2163,52,1
2/7/2021,X710,South Western Sydney,12850,Fairfield (C),2166,220,2
2/7/2021,X710,South Western Sydney,12850,Fairfield (C),2176,295,1
3/7/2021,X710,South Western Sydney,12850,Fairfield (C),2165,123,1
3/7/2021,X710,South Western Sydney,12850,Fairfield (C),2176,256,2
4/7/2021,X710,South Western Sydney,12850,Fairfield (C),2176,160,1
5/7/2021,X710,South Western Sydney,12850,Fairfield (C),2164,101,1
5/7/2021,X710,South Western Sydney,12850,Fairfield (C),2176,218,1
6/7/2021,X710,South Western Sydney,12850,Fairfield (C),2164,107,3
6/7/2021,X710,South Western Sydney,12850,Fairfield (C),2165,159,3
6/7/2021,X710,South Western Sydney,12850,Fairfield (C),2176,319,5
7/7/2021,X710,South Western Sydney,12850,Fairfield (C),2164,222,3
7/7/2021,X710,South Western Sydney,12850,Fairfield (C),2176,613,5
7/7/2021,X710,South Western Sydney,12850,Fairfield (C),2177,192,2
8/7/2021,X710,South Western Sydney,12850,Fairfield (C),2163,65,1
8/7/2021,X710,South Western Sydney,12850,Fairfield (C),2165,479,2
8/7/2021,X710,South Western Sydney,12850,Fairfield (C),2166,393,1
8/7/2021,X710,South Western Sydney,12850,Fairfield (C),2176,952,4
8/7/2021,X710,South Western Sydney,12850,Fairfield (C),2177,170,1
9/7/2021,X710,South Western Sydney,12850,Fairfield (C),2163,78,2
9/7/2021,X710,South Western Sydney,12850,Fairfield (C),2164,277,4
9/7/2021,X710,South Western Sydney,12850,Fairfield (C),2165,411,6
9/7/2021,X710,South Western Sydney,12850,Fairfield (C),2176,837,6
9/7/2021,X710,South Western Sydney,12850,Fairfield (C),2177,167,1
10/7/2021,X710,South Western Sydney,12850,Fairfield (C),2164,233,14
10/7/2021,X710,South Western Sydney,12850,Fairfield (C),2165,292,33
10/7/2021,X710,South Western Sydney,12850,Fairfield (C),2176,474,12
11/7/2021,X710,South Western Sydney,12850,Fairfield (C),2163,52,2
11/7/2021,X710,South Western Sydney,12850,Fairfield (C),2164,275,10
11/7/2021,X710,South Western Sydney,12850,Fairfield (C),2165,477,37
11/7/2021,X710,South Western Sydney,12850,Fairfield (C),2176,559,22
11/7/2021,X710,South Western Sydney,12850,Fairfield (C),2177,133,3
12/7/2021,X710,South Western Sydney,12850,Fairfield (C),2163,116,4
12/7/2021,X710,South Western Sydney,12850,Fairfield (C),2164,431,2
12/7/2021,X710,South Western Sydney,12850,Fairfield (C),2165,1118,18
12/7/2021,X710,South Western Sydney,12850,Fairfield (C),2176,979,10
12/7/2021,X710,South Western Sydney,12850,Fairfield (C),2177,220,4
13/7/2021,X710,South Western Sydney,12850,Fairfield (C),2164,1190,6
13/7/2021,X710,South Western Sydney,12850,Fairfield (C),2165,3258,21
13/7/2021,X710,South Western Sydney,12850,Fairfield (C),2176,2188,16
13/7/2021,X710,South Western Sydney,12850,Fairfield (C),2177,733,5
14/7/2021,X710,South Western Sydney,12850,Fairfield (C),2164,1884,4
14/7/2021,X710,South Western Sydney,12850,Fairfield (C),2165,4532,17
14/7/2021,X710,South Western Sydney,12850,Fairfield (C),2166,5204,3
14/7/2021,X710,South Western Sydney,12850,Fairfield (C),2176,4152,16
14/7/2021,X710,South Western Sydney,12850,Fairfield (C),2177,1528,1
15/7/2021,X710,South Western Sydney,12850,Fairfield (C),2164,1026,4
15/7/2021,X710,South Western Sydney,12850,Fairfield (C),2165,2417,22
15/7/2021,X710,South Western Sydney,12850,Fairfield (C),2166,2865,1
15/7/2021,X710,South Western Sydney,12850,Fairfield (C),2176,2531,22
15/7/2021,X710,South Western Sydney,12850,Fairfield (C),2177,758,6
16/7/2021,X710,South Western Sydney,12850,Fairfield (C),2164,1002,3
16/7/2021,X710,South Western Sydney,12850,Fairfield (C),2165,2236,23
16/7/2021,X710,South Western Sydney,12850,Fairfield (C),2166,2266,3
16/7/2021,X710,South Western Sydney,12850,Fairfield (C),2176,2319,26
16/7/2021,X710,South Western Sydney,12850,Fairfield (C),2177,656,4
17/7/2021,X710,South Western Sydney,12850,Fairfield (C),2164,924,6
17/7/2021,X710,South Western Sydney,12850,Fairfield (C),2165,2092,29
17/7/2021,X710,South Western Sydney,12850,Fairfield (C),2166,2059,2
17/7/2021,X710,South Western Sydney,12850,Fairfield (C),2176,1745,22
17/7/2021,X710,South Western Sydney,12850,Fairfield (C),2177,604,4
18/7/2021,X710,South Western Sydney,12850,Fairfield (C),2163,405,2
18/7/2021,X710,South Western Sydney,12850,Fairfield (C),2164,1100,12
18/7/2021,X710,South Western Sydney,12850,Fairfield (C),2165,2517,18
18/7/2021,X710,South Western Sydney,12850,Fairfield (C),2175,54,1
18/7/2021,X710,South Western Sydney,12850,Fairfield (C),2176,2233,16
19/7/2021,X710,South Western Sydney,12850,Fairfield (C),2164,1032,3
19/7/2021,X710,South Western Sydney,12850,Fairfield (C),2165,2479,14
19/7/2021,X710,South Western Sydney,12850,Fairfield (C),2176,2468,10
20/7/2021,X710,South Western Sydney,12850,Fairfield (C),2164,897,1
20/7/2021,X710,South Western Sydney,12850,Fairfield (C),2165,1856,9
20/7/2021,X710,South Western Sydney,12850,Fairfield (C),2166,2183,4
20/7/2021,X710,South Western Sydney,12850,Fairfield (C),2176,2028,18
20/7/2021,X710,South Western Sydney,12850,Fairfield (C),2177,811,1
21/7/2021,X710,South Western Sydney,12850,Fairfield (C),2163,452,1
21/7/2021,X710,South Western Sydney,12850,Fairfield (C),2164,1049,3
21/7/2021,X710,South Western Sydney,12850,Fairfield (C),2165,2241,20
21/7/2021,X710,South Western Sydney,12850,Fairfield (C),2166,2900,5
21/7/2021,X710,South Western Sydney,12850,Fairfield (C),2176,2421,11
22/7/2021,X710,South Western Sydney,12850,Fairfield (C),2164,876,3
22/7/2021,X710,South Western Sydney,12850,Fairfield (C),2165,2132,12
22/7/2021,X710,South Western Sydney,12850,Fairfield (C),2166,2497,6
22/7/2021,X710,South Western Sydney,12850,Fairfield (C),2176,2086,7
22/7/2021,X710,South Western Sydney,12850,Fairfield (C),2177,780,1
23/7/2021,X710,South Western Sydney,12850,Fairfield (C),2163,330,1
23/7/2021,X710,South Western Sydney,12850,Fairfield (C),2164,857,4
23/7/2021,X710,South Western Sydney,12850,Fairfield (C),2165,2069,20
23/7/2021,X710,South Western Sydney,12850,Fairfield (C),2176,1871,9
23/7/2021,X710,South Western Sydney,12850,Fairfield (C),2177,738,3
24/7/2021,X710,South Western Sydney,12850,Fairfield (C),2163,314,2
24/7/2021,X710,South Western Sydney,12850,Fairfield (C),2164,665,3
24/7/2021,X710,South Western Sydney,12850,Fairfield (C),2165,1408,15
24/7/2021,X710,South Western Sydney,12850,Fairfield (C),2166,1720,2
24/7/2021,X710,South Western Sydney,12850,Fairfield (C),2176,1417,10
25/7/2021,X710,South Western Sydney,12850,Fairfield (C),2165,2372,10
25/7/2021,X710,South Western Sydney,12850,Fairfield (C),2166,3191,3
25/7/2021,X710,South Western Sydney,12850,Fairfield (C),2176,2596,3
26/7/2021,X710,South Western Sydney,12850,Fairfield (C),2164,959,4
26/7/2021,X710,South Western Sydney,12850,Fairfield (C),2165,2121,17
26/7/2021,X710,South Western Sydney,12850,Fairfield (C),2166,2924,4
26/7/2021,X710,South Western Sydney,12850,Fairfield (C),2176,2271,2
27/7/2021,X710,South Western Sydney,12850,Fairfield (C),2163,366,3
27/7/2021,X710,South Western Sydney,12850,Fairfield (C),2165,1689,11
27/7/2021,X710,South Western Sydney,12850,Fairfield (C),2166,2095,10
27/7/2021,X710,South Western Sydney,12850,Fairfield (C),2176,1701,10
28/7/2021,X710,South Western Sydney,12850,Fairfield (C),2163,476,3
28/7/2021,X710,South Western Sydney,12850,Fairfield (C),2164,1045,8
28/7/2021,X710,South Western Sydney,12850,Fairfield (C),2165,2237,5
28/7/2021,X710,South Western Sydney,12850,Fairfield (C),2166,3192,11
28/7/2021,X710,South Western Sydney,12850,Fairfield (C),2176,2356,14
28/7/2021,X710,South Western Sydney,12850,Fairfield (C),2177,926,6
29/7/2021,X710,South Western Sydney,12850,Fairfield (C),2164,812,1
29/7/2021,X710,South Western Sydney,12850,Fairfield (C),2165,1740,11
29/7/2021,X710,South Western Sydney,12850,Fairfield (C),2166,2359,2
29/7/2021,X710,South Western Sydney,12850,Fairfield (C),2176,1906,7
30/7/2021,X710,South Western Sydney,12850,Fairfield (C),2163,271,2
30/7/2021,X710,South Western Sydney,12850,Fairfield (C),2164,679,5
30/7/2021,X710,South Western Sydney,12850,Fairfield (C),2165,1285,4
30/7/2021,X710,South Western Sydney,12850,Fairfield (C),2166,1855,6
30/7/2021,X710,South Western Sydney,12850,Fairfield (C),2176,1477,3
30/7/2021,X710,South Western Sydney,12850,Fairfield (C),2177,504,2
31/7/2021,X710,South Western Sydney,12850,Fairfield (C),2163,318,4
31/7/2021,X710,South Western Sydney,12850,Fairfield (C),2164,564,9
31/7/2021,X710,South Western Sydney,12850,Fairfield (C),2165,1257,10
31/7/2021,X710,South Western Sydney,12850,Fairfield (C),2166,1612,6
31/7/2021,X710,South Western Sydney,12850,Fairfield (C),2176,1242,9
31/7/2021,X710,South Western Sydney,12850,Fairfield (C),2177,471,4
1/8/2021,X710,South Western Sydney,12850,Fairfield (C),2163,463,4
1/8/2021,X710,South Western Sydney,12850,Fairfield (C),2165,2118,2
1/8/2021,X710,South Western Sydney,12850,Fairfield (C),2166,2862,1
1/8/2021,X710,South Western Sydney,12850,Fairfield (C),2176,2303,4
1/8/2021,X710,South Western Sydney,12850,Fairfield (C),2177,805,4
2/8/2021,X710,South Western Sydney,12850,Fairfield (C),2164,920,2
2/8/2021,X710,South Western Sydney,12850,Fairfield (C),2165,1978,6
2/8/2021,X710,South Western Sydney,12850,Fairfield (C),2166,2726,2
2/8/2021,X710,South Western Sydney,12850,Fairfield (C),2176,2104,2
3/8/2021,X710,South Western Sydney,12850,Fairfield (C),2163,388,1
3/8/2021,X710,South Western Sydney,12850,Fairfield (C),2165,1532,9
3/8/2021,X710,South Western Sydney,12850,Fairfield (C),2176,1651,6
4/8/2021,X710,South Western Sydney,12850,Fairfield (C),2163,525,8
4/8/2021,X710,South Western Sydney,12850,Fairfield (C),2165,1824,4
4/8/2021,X710,South Western Sydney,12850,Fairfield (C),2166,2665,1
4/8/2021,X710,South Western Sydney,12850,Fairfield (C),2176,1997,4
4/8/2021,X710,South Western Sydney,12850,Fairfield (C),2177,740,8
5/8/2021,X710,South Western Sydney,12850,Fairfield (C),2163,387,5
5/8/2021,X710,South Western Sydney,12850,Fairfield (C),2164,723,1
5/8/2021,X710,South Western Sydney,12850,Fairfield (C),2165,1483,8
5/8/2021,X710,South Western Sydney,12850,Fairfield (C),2166,2163,1
5/8/2021,X710,South Western Sydney,12850,Fairfield (C),2176,1707,4
5/8/2021,X710,South Western Sydney,12850,Fairfield (C),2177,597,1
6/8/2021,X710,South Western Sydney,12850,Fairfield (C),2163,344,8
6/8/2021,X710,South Western Sydney,12850,Fairfield (C),2164,725,1
6/8/2021,X710,South Western Sydney,12850,Fairfield (C),2165,1471,8
6/8/2021,X710,South Western Sydney,12850,Fairfield (C),2166,1827,3
6/8/2021,X710,South Western Sydney,12850,Fairfield (C),2176,1495,7
7/8/2021,X710,South Western Sydney,12850,Fairfield (C),2163,281,4
7/8/2021,X710,South Western Sydney,12850,Fairfield (C),2164,568,4
7/8/2021,X710,South Western Sydney,12850,Fairfield (C),2165,1181,8
7/8/2021,X710,South Western Sydney,12850,Fairfield (C),2166,1562,7
7/8/2021,X710,South Western Sydney,12850,Fairfield (C),2176,1302,1
8/8/2021,X710,South Western Sydney,12850,Fairfield (C),2163,490,4
8/8/2021,X710,South Western Sydney,12850,Fairfield (C),2164,914,1
8/8/2021,X710,South Western Sydney,12850,Fairfield (C),2165,1918,6
8/8/2021,X710,South Western Sydney,12850,Fairfield (C),2166,2561,2
8/8/2021,X710,South Western Sydney,12850,Fairfield (C),2175,73,1
8/8/2021,X710,South Western Sydney,12850,Fairfield (C),2176,2168,6
8/8/2021,X710,South Western Sydney,12850,Fairfield (C),2177,844,1
9/8/2021,X710,South Western Sydney,12850,Fairfield (C),2163,457,2
9/8/2021,X710,South Western Sydney,12850,Fairfield (C),2165,2037,9
9/8/2021,X710,South Western Sydney,12850,Fairfield (C),2166,2539,3
9/8/2021,X710,South Western Sydney,12850,Fairfield (C),2176,2124,2
10/8/2021,X710,South Western Sydney,12850,Fairfield (C),2163,402,5
10/8/2021,X710,South Western Sydney,12850,Fairfield (C),2164,766,4
10/8/2021,X710,South Western Sydney,12850,Fairfield (C),2165,1627,5
10/8/2021,X710,South Western Sydney,12850,Fairfield (C),2166,2145,4
10/8/2021,X710,South Western Sydney,12850,Fairfield (C),2176,1862,8
11/8/2021,X710,South Western Sydney,12850,Fairfield (C),2163,488,1
11/8/2021,X710,South Western Sydney,12850,Fairfield (C),2164,1048,8
11/8/2021,X710,South Western Sydney,12850,Fairfield (C),2165,1760,10
11/8/2021,X710,South Western Sydney,12850,Fairfield (C),2166,2436,10
11/8/2021,X710,South Western Sydney,12850,Fairfield (C),2176,1918,7
11/8/2021,X710,South Western Sydney,12850,Fairfield (C),2177,710,1
12/8/2021,X710,South Western Sydney,12850,Fairfield (C),2164,688,2
12/8/2021,X710,South Western Sydney,12850,Fairfield (C),2165,1609,10
12/8/2021,X710,South Western Sydney,12850,Fairfield (C),2166,1931,7
12/8/2021,X710,South Western Sydney,12850,Fairfield (C),2175,57,5
12/8/2021,X710,South Western Sydney,12850,Fairfield (C),2176,1673,7
13/8/2021,X710,South Western Sydney,12850,Fairfield (C),2163,352,1
13/8/2021,X710,South Western Sydney,12850,Fairfield (C),2164,730,1
13/8/2021,X710,South Western Sydney,12850,Fairfield (C),2165,1452,13
13/8/2021,X710,South Western Sydney,12850,Fairfield (C),2166,1579,3
13/8/2021,X710,South Western Sydney,12850,Fairfield (C),2176,1464,7
13/8/2021,X710,South Western Sydney,12850,Fairfield (C),2177,486,1
14/8/2021,X710,South Western Sydney,12850,Fairfield (C),2165,1235,5
14/8/2021,X710,South Western Sydney,12850,Fairfield (C),2176,1391,5
14/8/2021,X710,South Western Sydney,12850,Fairfield (C),2177,511,1
15/8/2021,X710,South Western Sydney,12850,Fairfield (C),2164,1035,3
15/8/2021,X710,South Western Sydney,12850,Fairfield (C),2165,2276,17
